step,loss,acc,eos_acc,gnorm,lr,n_tok
288,0.10159967094659805,0.9715821743011475,1.0,2.21875,0.0005966594006328647,1302
289,0.24507926404476166,0.936274528503418,1.0,2.765625,0.0005966236452588202,1224
290,0.12486303597688675,0.9648862481117249,1.0,1.9140625,0.0005965877006533583,2022
291,0.07850372791290283,0.9759562611579895,1.0,1.484375,0.0005965515668398034,1830
292,0.051923997700214386,0.9901780486106873,1.0,0.94921875,0.000596515243841602,1629
293,0.09309796988964081,0.9772241711616516,0.75,1.7890625,0.0005964787316823238,1405
294,0.03188479319214821,0.9966714382171631,1.0,0.59765625,0.0005964420303856611,2103
295,0.026508569717407227,0.9943262338638306,1.0,0.83203125,0.0005964051399754291,1410
296,0.09428612887859344,0.9739463329315186,1.0,1.8203125,0.0005963680604755655,1305
297,0.028241612017154694,0.9965350031852722,1.0,0.63671875,0.0005963307919101308,1443
298,0.07796353846788406,0.9808306694030762,1.0,1.703125,0.0005962933343033083,1252
299,0.04611010104417801,0.9899345636367798,1.0,1.21875,0.0005962556876794034,1987
300,0.04652984440326691,0.9873149991035461,1.0,1.1796875,0.000596217852062845,1419
301,0.052925847470760345,0.9892473220825195,1.0,1.0234375,0.0005961798274781842,1488
302,0.017939461395144463,0.9970794320106506,1.0,0.51953125,0.0005961416139500947,1712
303,0.04135270044207573,0.9902985095977783,1.0,1.34375,0.0005961032115033725,1340
304,0.05654957890510559,0.9892205595970154,1.0,1.5078125,0.000596064620162937,1206
305,0.10028759390115738,0.9731343388557434,1.0,1.6484375,0.0005960258399538296,2010
306,0.10195023566484451,0.9731437563896179,1.0,2.125,0.0005959868709012141,1266
307,0.02658901922404766,0.9973404407501221,1.0,0.7265625,0.0005959477130303774,1128
308,0.06201400235295296,0.9830421209335327,1.0,1.28125,0.0005959083663667284,1946
309,0.04617316275835037,0.9919649362564087,1.0,1.1796875,0.0005958688309357988,1369
310,0.06120963767170906,0.9836714267730713,1.0,1.25,0.0005958291067632429,2021
311,0.022526957094669342,0.9945454597473145,1.0,0.98046875,0.000595789193874837,1100
312,0.08268110454082489,0.9767441749572754,1.0,1.7421875,0.0005957490922964802,1333
313,0.04882697016000748,0.9862348437309265,1.0,1.5,0.000595708802054194,1235
314,0.06643656641244888,0.9823989272117615,1.0,1.265625,0.0005956683231741224,1534
