step,loss,acc,eos_acc,gnorm,lr,n_tok,noise_p
1130,1.6616170406341553,0.49434247612953186,0.5,1.3515625,0.0005471287731273717,14494,0.15
1131,1.7656452655792236,0.4330047369003296,0.1875,1.2265625,0.0005470184258400265,13695,0.15
1132,1.4589163064956665,0.553952157497406,0.875,1.3515625,0.0005469079748796761,12335,0.15
1133,1.7736656665802002,0.45371636748313904,0.25,1.0,0.0005467974202936347,8772,0.15
1134,1.4073731899261475,0.5214159488677979,0.3125,1.0625,0.0005466867621292598,14125,0.15
1135,1.6390196084976196,0.510691225528717,0.25,1.203125,0.0005465760004339542,25722,0.15
1136,1.0685598850250244,0.6830803155899048,0.0,0.9765625,0.0005464651352551644,22725,0.15
1137,1.7541176080703735,0.4737531840801239,0.0,1.3046875,0.0005463541666403818,13735,0.15
1138,1.7005165815353394,0.4921926259994507,0.125,1.0703125,0.0005462430946371417,15242,0.15
1139,1.7993577718734741,0.47057831287384033,0.0625,1.109375,0.0005461319192930239,11845,0.15
1140,1.7226694822311401,0.4928085505962372,0.5,1.4921875,0.0005460206406556524,8969,0.15
1141,1.3727095127105713,0.5648990869522095,0.0625,1.0625,0.0005459092587726952,24176,0.15
1142,1.9384329319000244,0.41361555457115173,0.3125,1.1015625,0.000545797773691865,6992,0.15
1143,1.2035300731658936,0.6527546048164368,0.3125,1.1875,0.0005456861854609183,10183,0.15
1144,1.6451505422592163,0.5255199670791626,0.125,1.1328125,0.0005455744941276562,18319,0.15
1145,1.8294869661331177,0.4272975027561188,0.6875,1.03125,0.0005454626997399235,8074,0.15
1146,1.2089173793792725,0.6126205325126648,0.75,1.1328125,0.0005453508023456093,18256,0.15
1147,1.58307683467865,0.4959809482097626,0.625,1.046875,0.0005452388019926471,13436,0.15
1148,1.757075309753418,0.4746255874633789,0.25,1.5546875,0.0005451266987290143,18897,0.15
1149,1.7670930624008179,0.4861375093460083,0.375,1.1796875,0.0005450144926027321,12624,0.15
1150,1.3871780633926392,0.6183563470840454,0.1875,1.34375,0.0005449021836618663,8542,0.15
1151,1.7550798654556274,0.4984166622161865,0.125,1.125,0.0005447897719545264,8842,0.15
1152,1.499618411064148,0.5560958981513977,0.3125,1.015625,0.000544677257528866,20768,0.15
1153,1.2705020904541016,0.629685640335083,0.4375,0.8984375,0.0005445646404330827,18514,0.15
1154,1.8117094039916992,0.48757293820381165,0.625,1.3203125,0.0005444519207154182,9254,0.15
1155,1.6712411642074585,0.5265442132949829,0.3125,1.0703125,0.0005443390984241578,6913,0.15
1156,1.5532926321029663,0.5086299180984497,0.25,1.234375,0.0005442261736076313,16802,0.15
1157,1.4619020223617554,0.5828821063041687,0.9375,1.046875,0.0005441131463142119,4802,0.15
1158,1.622449278831482,0.5027773380279541,0.8125,1.140625,0.0005440000165923168,12602,0.15
1159,1.327394723892212,0.5877606868743896,0.875,0.9453125,0.0005438867844904075,14625,0.15
1160,1.4314817190170288,0.5567337274551392,0.5,1.5390625,0.0005437734500569886,9148,0.15
1161,1.8127139806747437,0.4503311216831207,0.375,1.6328125,0.0005436600133406095,9966,0.15
1162,1.7378484010696411,0.4584503471851349,0.4375,1.3125,0.0005435464743898624,9615,0.15
1163,1.9572449922561646,0.42567673325538635,0.4375,1.28125,0.000543432833253384,12930,0.15
1164,1.7322946786880493,0.45036935806274414,0.375,1.1796875,0.0005433190899798546,11777,0.15
1165,1.1757838726043701,0.6264913082122803,0.125,1.1640625,0.0005432052446179982,16345,0.15
1166,1.3203630447387695,0.5936229825019836,0.25,1.0625,0.0005430912972165824,7872,0.15
1167,1.8296282291412354,0.4302442967891693,0.4375,1.2578125,0.0005429772478244188,9906,0.15
1168,1.5040702819824219,0.5323959589004517,0.3125,1.4296875,0.0005428630964903623,10526,0.15
1169,1.4581575393676758,0.5975627303123474,0.5,1.0625,0.0005427488432633121,7057,0.15
1170,2.089073657989502,0.3762355148792267,0.625,1.1328125,0.0005426344881922102,14164,0.15
1171,1.7378851175308228,0.47598353028297424,0.625,2.140625,0.0005425200313260431,8744,0.15
1172,1.5531665086746216,0.511547327041626,0.8125,1.25,0.0005424054727138402,13856,0.15
1173,1.6645045280456543,0.4987756013870239,0.625,1.2109375,0.0005422908124046749,8984,0.15
1174,1.7301067113876343,0.48176804184913635,0.3125,0.90625,0.000542176050447664,12149,0.15
1175,1.679924726486206,0.4987078309059143,0.6875,1.140625,0.0005420611868919678,14704,0.15
1176,1.8289304971694946,0.45392274856567383,0.5,0.92578125,0.0005419462217867902,14161,0.15
1177,1.501002311706543,0.5437822937965393,0.4375,1.2109375,0.0005418311551813787,19951,0.15
1178,1.7883021831512451,0.46118414402008057,0.25,1.0390625,0.0005417159871250242,10421,0.15
1179,1.6539685726165771,0.5063608884811401,0.3125,2.171875,0.0005416007176670609,5974,0.15
1180,1.5147088766098022,0.5447748303413391,0.625,1.515625,0.0005414853468568668,16985,0.15
1181,1.6440328359603882,0.4757091999053955,0.375,1.421875,0.0005413698747438628,8707,0.15
1182,1.666103720664978,0.4832822382450104,0.1875,1.234375,0.0005412543013775138,13698,0.15
1183,1.4749159812927246,0.5242514610290527,0.3125,1.3828125,0.0005411386268073274,22844,0.15
1184,1.6455564498901367,0.5261788368225098,0.3125,0.9765625,0.0005410228510828552,9607,0.15
1185,1.8301787376403809,0.4527064859867096,0.375,1.21875,0.0005409069742536917,5339,0.15
1186,1.5286121368408203,0.5098700523376465,0.125,1.8828125,0.0005407909963694749,10081,0.15
1187,1.0615302324295044,0.6929272413253784,0.0625,1.0078125,0.000540674917479886,20982,0.15
1188,1.969506859779358,0.4307975769042969,0.4375,1.3515625,0.0005405587376346496,7059,0.15
1189,1.473962426185608,0.5536858439445496,0.125,1.296875,0.0005404424568835333,20443,0.15
1190,1.4323935508728027,0.520233154296875,0.625,2.078125,0.0005403260752763482,23847,0.15
1191,1.692439317703247,0.46977952122688293,0.3125,0.65625,0.0005402095928629486,11565,0.15
1192,1.4705311059951782,0.5398418307304382,0.125,1.4296875,0.0005400930096932315,9864,0.15
1193,1.5607264041900635,0.49704018235206604,0.625,1.2890625,0.0005399763258171378,14359,0.15
1194,1.5593076944351196,0.5264752507209778,0.5,1.125,0.0005398595412846511,6931,0.15
1195,1.8532143831253052,0.4380681812763214,0.375,0.87109375,0.0005397426561457979,12320,0.15
1196,1.8166018724441528,0.4460119307041168,0.375,0.73828125,0.0005396256704506484,12901,0.15
1197,1.44930899143219,0.5271613001823425,0.4375,0.7109375,0.0005395085842493153,13383,0.15
1198,1.586999535560608,0.5489785075187683,0.0625,1.59375,0.000539391397591955,3818,0.15
1199,1.3081748485565186,0.65336012840271,0.0,1.2890625,0.0005392741105287661,8467,0.15
1200,1.4345905780792236,0.5558584928512573,0.5,0.796875,0.0005391567231099909,15405,0.15
1201,1.9575393199920654,0.43896788358688354,0.375,1.1640625,0.0005390392353859143,9495,0.15
1202,1.2931571006774902,0.5926628708839417,0.5,1.0390625,0.0005389216474068644,11067,0.15
1203,1.7001415491104126,0.49153053760528564,0.25,1.1875,0.0005388039592232123,9918,0.15
1204,1.9250956773757935,0.4561308026313782,0.9375,1.5546875,0.0005386861708853715,7340,0.15
1205,1.5242000818252563,0.5537225008010864,0.625,1.125,0.0005385682824437992,14184,0.15
1206,1.852478265762329,0.46940043568611145,0.6875,2.125,0.0005384502939489947,3219,0.15
1207,1.822707176208496,0.4609082043170929,0.3125,0.703125,0.0005383322054515007,10130,0.15
1208,1.8433881998062134,0.4148542284965515,0.625,1.796875,0.0005382140170019026,8644,0.15
1209,1.7601747512817383,0.46023449301719666,0.3125,0.9453125,0.0005380957286508285,14158,0.15
1210,1.9037888050079346,0.48247575759887695,0.25,1.6484375,0.0005379773404489496,9387,0.15
1211,1.6393245458602905,0.47888192534446716,0.0625,0.8046875,0.0005378588524469792,19462,0.15
1212,1.7126184701919556,0.4798872768878937,0.1875,1.03125,0.0005377402646956741,10292,0.15
1213,1.8144203424453735,0.4634126126766205,0.4375,0.96875,0.0005376215772458334,12108,0.15
1214,1.8484070301055908,0.4529847502708435,0.3125,0.9921875,0.0005375027901482993,8912,0.15
1215,1.2479175329208374,0.6855288743972778,0.0625,1.96875,0.000537383903453956,9861,0.15
1216,1.9006601572036743,0.4166666567325592,0.25,1.1875,0.0005372649172137312,10704,0.15
1217,1.6367390155792236,0.5002663135528564,0.0625,1.296875,0.0005371458314785945,9387,0.15
1218,1.4157679080963135,0.538657009601593,0.4375,1.4609375,0.0005370266462995585,23217,0.15
1219,1.4618492126464844,0.5159614086151123,0.25,1.09375,0.0005369073617276785,13470,0.15
1220,2.020984172821045,0.4173121154308319,0.4375,0.953125,0.0005367879778140521,16139,0.15
1221,1.7090318202972412,0.5061502456665039,0.1875,1.265625,0.0005366684946098197,9837,0.15
1222,1.492122769355774,0.5319682955741882,0.5625,1.015625,0.000536548912166164,15140,0.15
1223,1.126858115196228,0.7205408811569214,0.1875,2.125,0.0005364292305343102,9318,0.15
1224,1.2965781688690186,0.6301765441894531,0.5,1.046875,0.0005363094497655264,9007,0.15
1225,1.6599079370498657,0.5239696502685547,0.4375,1.171875,0.0005361895699111227,12787,0.15
1226,1.363878607749939,0.5788986086845398,0.5625,1.2265625,0.0005360695910224518,14037,0.15
1227,1.865132212638855,0.4324673116207123,0.5,1.265625,0.0005359495131509089,6197,0.15
1228,1.5515533685684204,0.5136823058128357,0.5,1.0078125,0.0005358293363479315,10890,0.15
1229,1.3821967840194702,0.590668797492981,0.4375,0.84375,0.0005357090606649996,7566,0.15
1230,1.7690551280975342,0.4939524233341217,0.375,1.046875,0.0005355886861536355,24638,0.15
1231,1.7267276048660278,0.49677419662475586,0.625,0.9453125,0.0005354682128654038,6045,0.15
1232,1.5944870710372925,0.5127041935920715,0.6875,0.9453125,0.0005353476408519112,14326,0.15
1233,1.4703556299209595,0.5404802560806274,0.4375,1.15625,0.0005352269701648072,15242,0.15
1234,1.5175855159759521,0.5472437143325806,0.625,1.34375,0.0005351062008557831,9705,0.15
1235,1.9153034687042236,0.43077605962753296,0.3125,1.4453125,0.0005349853329765729,11275,0.15
1236,1.4613449573516846,0.5443593263626099,0.6875,0.88671875,0.0005348643665789523,13447,0.15
1237,1.358352541923523,0.6021578311920166,0.625,1.65625,0.0005347433017147396,10288,0.15
1238,1.5896095037460327,0.5759408473968506,0.375,1.296875,0.0005346221384357951,5952,0.15
1239,1.781982660293579,0.4994973838329315,0.25,0.91015625,0.0005345008767940212,9948,0.15
1240,1.7160570621490479,0.47765007615089417,0.3125,1.0546875,0.0005343795168413628,9396,0.15
1241,1.8768627643585205,0.4588263928890228,0.3125,1.1640625,0.0005342580586298063,16394,0.15
1242,1.7090446949005127,0.48647549748420715,0.1875,0.9375,0.0005341365022113808,9834,0.15
1243,1.817768931388855,0.4379432499408722,0.625,1.1171875,0.0005340148476381571,4512,0.15
1244,1.5544073581695557,0.5756186842918396,0.5625,1.0625,0.0005338930949622482,4364,0.15
1245,1.4776742458343506,0.5833226442337036,0.75,1.4140625,0.0005337712442358091,7783,0.15
1246,1.7361464500427246,0.49378451704978943,0.8125,1.390625,0.0005336492955110367,8688,0.15
1247,1.313863754272461,0.6033894419670105,0.5,0.81640625,0.0005335272488401699,17879,0.15
1248,0.9606950879096985,0.7244408130645752,0.1875,0.91796875,0.0005334051042754899,20834,0.15
1249,1.373248815536499,0.5746356248855591,0.0625,0.67578125,0.0005332828618693192,23876,0.15
1250,1.9140747785568237,0.4383617639541626,0.625,1.0703125,0.0005331605216740229,7325,0.15
1251,1.299271821975708,0.6017733216285706,0.4375,0.81640625,0.0005330380837420074,7782,0.15
1252,1.6594619750976562,0.506733238697052,0.125,0.87890625,0.0005329155481257212,11213,0.15
1253,1.50029456615448,0.5614378452301025,0.375,1.03125,0.0005327929148776549,14828,0.15
1254,1.6535205841064453,0.49935200810432434,0.125,0.828125,0.0005326701840503405,10031,0.15
1255,1.5147993564605713,0.5236130952835083,0.125,1.1328125,0.0005325473556963521,14060,0.15
1256,1.339115023612976,0.6303021311759949,0.0625,0.8984375,0.0005324244298683052,13273,0.15
1257,1.5951589345932007,0.5008981227874756,0.125,1.2421875,0.0005323014066188577,11134,0.15
1258,1.2102934122085571,0.6294968724250793,0.25,0.8359375,0.0005321782860007087,7811,0.15
1259,1.2512240409851074,0.6526657938957214,0.5,1.3359375,0.0005320550680665992,8928,0.15
1260,1.2516357898712158,0.6095743775367737,0.625,1.1328125,0.0005319317528693116,14497,0.15
1261,1.5853993892669678,0.4781655967235565,0.5,0.796875,0.0005318083404616705,19167,0.15
1262,1.4632604122161865,0.5462067127227783,0.1875,1.0703125,0.0005316848308965417,13537,0.15
1263,1.1881858110427856,0.6577699184417725,0.25,0.9140625,0.0005315612242268329,19820,0.15
1264,1.4519827365875244,0.5502221584320068,0.625,0.90234375,0.0005314375205054931,15979,0.15
1265,1.9104282855987549,0.4588530361652374,0.375,1.0078125,0.0005313137197855134,13950,0.15
1266,1.4016332626342773,0.5636009573936462,0.4375,0.96875,0.0005311898221199256,12830,0.15
1267,1.3460512161254883,0.5577279925346375,0.6875,1.109375,0.0005310658275618038,25880,0.15
1268,1.7756977081298828,0.49183526635169983,0.6875,1.21875,0.0005309417361642633,9737,0.15
1269,1.6141570806503296,0.5358334183692932,0.375,0.86328125,0.000530817547980461,7493,0.15
1270,1.409694790840149,0.5694862604141235,0.375,1.3359375,0.0005306932630635949,12283,0.15
1271,1.2833195924758911,0.5978002548217773,0.375,1.1875,0.000530568881466905,10092,0.15
1272,0.9247152805328369,0.7760125994682312,0.125,1.34375,0.0005304444032436723,15233,0.15
1273,1.3445335626602173,0.5787344574928284,0.25,0.73046875,0.0005303198284472194,24227,0.15
1274,1.731351375579834,0.46483922004699707,0.4375,1.1484375,0.0005301951571309101,8646,0.15
1275,1.736579179763794,0.47152766585350037,0.6875,1.015625,0.0005300703893481495,6199,0.15
1276,1.6341935396194458,0.5062508583068848,0.3125,1.1171875,0.0005299455251523845,15038,0.15
1277,1.7760018110275269,0.42627230286598206,0.5,1.046875,0.0005298205645971027,11495,0.15
1278,1.7254126071929932,0.43237724900245667,0.4375,1.0078125,0.0005296955077358331,10285,0.15
1279,1.4129198789596558,0.5632057785987854,0.4375,1.328125,0.0005295703546221465,12752,0.15
1280,1.8193066120147705,0.46585050225257874,0.4375,0.9453125,0.0005294451053096541,7760,0.15
1281,1.6211093664169312,0.5125306844711304,0.375,0.85546875,0.0005293197598520091,20789,0.15
1282,1.486279845237732,0.5351707935333252,0.5,1.3359375,0.0005291943183029052,12880,0.15
1283,1.7282791137695312,0.5118798613548279,0.25,0.99609375,0.0005290687807160778,12921,0.15
1284,1.502296805381775,0.5479405522346497,0.3125,1.0078125,0.000528943147145303,20734,0.15
1285,1.7099982500076294,0.4847707152366638,0.4375,1.078125,0.0005288174176443986,11688,0.15
1286,2.07234787940979,0.40539461374282837,0.25,1.0703125,0.0005286915922672226,5005,0.15
1287,1.2406014204025269,0.6484028100967407,0.125,1.3984375,0.000528565671067675,4727,0.15
1288,1.1619412899017334,0.6666666865348816,0.25,1.25,0.0005284396540996963,4044,0.15
1289,1.5003585815429688,0.5138582587242126,0.75,1.046875,0.000528313541417268,12700,0.15
1290,1.9670379161834717,0.4107864499092102,0.625,1.3984375,0.0005281873330744132,6434,0.15
1291,1.7258710861206055,0.4997091293334961,0.5625,1.296875,0.0005280610291251951,12033,0.15
1292,1.762520670890808,0.434857040643692,0.6875,1.2578125,0.0005279346296237186,9932,0.15
1293,1.6892943382263184,0.5091436505317688,0.5,1.015625,0.0005278081346241291,8968,0.15
1294,1.646254539489746,0.5278569459915161,0.5,1.34375,0.000527681544180613,7718,0.15
1295,2.018836498260498,0.4055648446083069,0.3125,1.046875,0.0005275548583473977,8985,0.15
1296,1.4694963693618774,0.5723469257354736,0.875,1.3984375,0.0005274280771787514,9800,0.15
1297,1.6633994579315186,0.4662122428417206,0.0,0.890625,0.0005273012007289831,11883,0.15
1298,1.272643804550171,0.6483485102653503,0.125,0.9453125,0.0005271742290524426,17560,0.15
1299,1.5804831981658936,0.5416367053985596,0.25,0.84375,0.0005270471622035205,11120,0.15
1300,1.7655730247497559,0.4783428907394409,0.375,3.265625,0.0005269200002366484,13252,0.15
1301,1.319124698638916,0.5770557522773743,0.25,0.78515625,0.0005267927432062983,24346,0.15
1302,1.6203694343566895,0.4973900020122528,0.5,0.84375,0.000526665391166983,17433,0.15
1303,1.653041958808899,0.46193426847457886,0.3125,1.0390625,0.0005265379441732562,8551,0.15
1304,1.8775702714920044,0.47936680912971497,0.375,0.953125,0.000526410402279712,7391,0.15
1305,1.400014042854309,0.5764859318733215,0.5,1.203125,0.0005262827655409855,19971,0.15
1306,1.2449556589126587,0.5994477272033691,0.3125,0.60546875,0.0005261550340117521,23540,0.15
1307,1.9009511470794678,0.4385640621185303,0.875,1.1953125,0.0005260272077467278,7577,0.15
1308,1.478790283203125,0.5535220503807068,0.9375,1.2890625,0.0005258992868006696,14097,0.15
1309,1.3936936855316162,0.5649462342262268,0.75,1.1328125,0.0005257712712283747,15713,0.15
1310,1.2265456914901733,0.6586074829101562,0.4375,0.83984375,0.0005256431610846805,15138,0.15
1311,1.9607547521591187,0.41818422079086304,0.1875,0.875,0.000525514956424466,7523,0.15
1312,1.3302421569824219,0.5757275819778442,0.1875,1.609375,0.0005253866573026495,8075,0.15
1313,1.9023135900497437,0.42063403129577637,0.4375,1.453125,0.0005252582637741904,8801,0.15
1314,1.1669468879699707,0.6460939645767212,0.375,0.9921875,0.0005251297758940884,14388,0.15
1315,1.759149193763733,0.44423484802246094,0.3125,1.0625,0.0005250011937173837,8482,0.15
1316,1.6226115226745605,0.5234478116035461,0.625,0.921875,0.0005248725172991568,9084,0.15
1317,1.5972226858139038,0.4787549376487732,0.25,0.82421875,0.0005247437466945284,8096,0.15
1318,1.5150290727615356,0.4953714609146118,0.625,2.25,0.00052461488195866,17068,0.15
1319,1.5266252756118774,0.5520601272583008,0.1875,1.5546875,0.000524485923146753,8519,0.15
1320,1.2766622304916382,0.6389628052711487,0.375,2.359375,0.0005243568703140495,10143,0.15
1321,1.2674189805984497,0.5959218740463257,0.0625,0.9140625,0.0005242277235158312,24374,0.15
1322,1.254316806793213,0.6000415086746216,0.25,0.58203125,0.0005240984828074209,24075,0.15
1323,1.6884006261825562,0.4857833683490753,0.25,1.1484375,0.0005239691482441809,10340,0.15
1324,1.5019716024398804,0.5518207550048828,0.3125,0.984375,0.0005238397198815143,15351,0.15
1325,1.300655722618103,0.6060954332351685,0.3125,0.9140625,0.0005237101977748638,13059,0.15
