track,mode,category,value
Track02038,reset,tp_pitched_offset_short,47
Track02038,reset,tp_pitched_offset_long,1
Track02038,reset,mean_offset_delta_ticks_pitched,-57.7308
Track02038,reset,mean_duration_ratio_pitched,0.355949
Track02038,reset,precision,0.0116959
Track02038,reset,recall,0.0342535
Track02038,reset,f1,0.0174377
Track02038,reset,mean_onset_delta_ticks,2.54118
Track02038,reset,mean_offset_delta_ticks,-17.6706
Track02038,reset,mean_duration_ratio,0.788023
Track02044,continuous,n_gt,8241
Track02044,continuous,n_pred,6479
Track02044,continuous,tp_onset,465
Track02044,continuous,tp_offset_ok,324
Track02044,continuous,tp_offset_short,129
Track02044,continuous,tp_offset_long,12
Track02044,continuous,miss_timing_near,416
Track02044,continuous,miss_same_pitch_far,838
Track02044,continuous,miss_octave,36
Track02044,continuous,miss_program_swap,21
Track02044,continuous,miss_no_candidate,6465
Track02044,continuous,fp_timing,6014
Track02044,continuous,fp_octave,0
Track02044,continuous,fp_program_swap,0
Track02044,continuous,fp_spurious_near,0
Track02044,continuous,fp_spurious_far,0
Track02044,continuous,gt_drum,1771
Track02044,continuous,pred_drum,1912
Track02044,continuous,tp_drum,239
Track02044,continuous,miss_drum,1532
Track02044,continuous,fp_drum,1673
Track02044,continuous,tp_pitched,226
Track02044,continuous,tp_pitched_offset_ok,85
Track02044,continuous,tp_pitched_offset_short,129
Track02044,continuous,tp_pitched_offset_long,12
Track02044,continuous,mean_offset_delta_ticks_pitched,-18.7389
Track02044,continuous,mean_duration_ratio_pitched,0.635908
Track02044,continuous,precision,0.0717703
Track02044,continuous,recall,0.0564252
Track02044,continuous,f1,0.0631793
Track02044,continuous,mean_onset_delta_ticks,2.74624
Track02044,continuous,mean_offset_delta_ticks,-9.16989
Track02044,continuous,mean_duration_ratio,0.83277
Track02044,reset,n_gt,8241
Track02044,reset,n_pred,12018
Track02044,reset,tp_onset,228
Track02044,reset,tp_offset_ok,208
Track02044,reset,tp_offset_short,16
Track02044,reset,tp_offset_long,4
Track02044,reset,miss_timing_near,542
Track02044,reset,miss_same_pitch_far,2513
Track02044,reset,miss_octave,16
Track02044,reset,miss_program_swap,7
Track02044,reset,miss_no_candidate,4935
Track02044,reset,fp_timing,5711
Track02044,reset,fp_octave,6
Track02044,reset,fp_program_swap,9
Track02044,reset,fp_spurious_near,6033
Track02044,reset,fp_spurious_far,31
Track02044,reset,gt_drum,1771
Track02044,reset,pred_drum,3986
Track02044,reset,tp_drum,199
Track02044,reset,miss_drum,1572
Track02044,reset,fp_drum,3787
Track02044,reset,tp_pitched,29
Track02044,reset,tp_pitched_offset_ok,9
Track02044,reset,tp_pitched_offset_short,16
Track02044,reset,tp_pitched_offset_long,4
Track02044,reset,mean_offset_delta_ticks_pitched,5
Track02044,reset,mean_duration_ratio_pitched,2.13832
Track02044,reset,precision,0.0189715
Track02044,reset,recall,0.0276665
Track02044,reset,f1,0.0225085
Track02044,reset,mean_onset_delta_ticks,2.39035
Track02044,reset,mean_offset_delta_ticks,0.631579
Track02044,reset,mean_duration_ratio,1.13721
Track02045,continuous,n_gt,8690
Track02045,continuous,n_pred,2625
Track02045,continuous,tp_onset,450
Track02045,continuous,tp_offset_ok,445
Track02045,continuous,tp_offset_short,1
Track02045,continuous,tp_offset_long,4
Track02045,continuous,miss_timing_near,1303
Track02045,continuous,miss_same_pitch_far,479
Track02045,continuous,miss_octave,54
Track02045,continuous,miss_program_swap,50
Track02045,continuous,miss_no_candidate,6354
Track02045,continuous,fp_timing,1113
Track02045,continuous,fp_octave,40
Track02045,continuous,fp_program_swap,46
Track02045,continuous,fp_spurious_near,930
Track02045,continuous,fp_spurious_far,46
Track02045,continuous,gt_drum,2577
Track02045,continuous,pred_drum,1048
Track02045,continuous,tp_drum,444
Track02045,continuous,miss_drum,2133
Track02045,continuous,fp_drum,604
Track02045,continuous,tp_pitched,6
Track02045,continuous,tp_pitched_offset_ok,1
Track02045,continuous,tp_pitched_offset_short,1
Track02045,continuous,tp_pitched_offset_long,4
Track02045,continuous,mean_offset_delta_ticks_pitched,12.8333
Track02045,continuous,mean_duration_ratio_pitched,6.37538
Track02045,continuous,precision,0.171429
Track02045,continuous,recall,0.0517837
Track02045,continuous,f1,0.0795404
Track02045,continuous,mean_onset_delta_ticks,2.33333
Track02045,continuous,mean_offset_delta_ticks,0.193333
Track02045,continuous,mean_duration_ratio,0.981975
Track02045,reset,n_gt,8690
Track02045,reset,n_pred,23581
Track02045,reset,tp_onset,1310
Track02045,reset,tp_offset_ok,1025
Track02045,reset,tp_offset_short,274
Track02045,reset,tp_offset_long,11
Track02045,reset,miss_timing_near,1110
Track02045,reset,miss_same_pitch_far,1875
Track02045,reset,miss_octave,109
Track02045,reset,miss_program_swap,42
Track02045,reset,miss_no_candidate,4244
Track02045,reset,fp_timing,17119
Track02045,reset,fp_octave,78
Track02045,reset,fp_program_swap,46
Track02045,reset,fp_spurious_near,4963
Track02045,reset,fp_spurious_far,65
Track02045,reset,gt_drum,2577
Track02045,reset,pred_drum,5163
Track02045,reset,tp_drum,593
Track02045,reset,miss_drum,1984
Track02045,reset,fp_drum,4570
Track02045,reset,tp_pitched,717
Track02045,reset,tp_pitched_offset_ok,432
Track02045,reset,tp_pitched_offset_short,274
Track02045,reset,tp_pitched_offset_long,11
Track02045,reset,mean_offset_delta_ticks_pitched,-11.3319
Track02045,reset,mean_duration_ratio_pitched,0.54033
Track02045,reset,precision,0.0555532
Track02045,reset,recall,0.150748
Track02045,reset,f1,0.0811874
Track02045,reset,mean_onset_delta_ticks,2.2626
Track02045,reset,mean_offset_delta_ticks,-6.32366
Track02045,reset,mean_duration_ratio,0.74265
Track02047,continuous,n_gt,12137
Track02047,continuous,n_pred,3780
Track02047,continuous,tp_onset,703
Track02047,continuous,tp_offset_ok,646
Track02047,continuous,tp_offset_short,11
Track02047,continuous,tp_offset_long,46
Track02047,continuous,miss_timing_near,2670
Track02047,continuous,miss_same_pitch_far,71
Track02047,continuous,miss_octave,5
Track02047,continuous,miss_program_swap,9
Track02047,continuous,miss_no_candidate,8679
Track02047,continuous,fp_timing,1981
Track02047,continuous,fp_octave,0
Track02047,continuous,fp_program_swap,0
Track02047,continuous,fp_spurious_near,1077
Track02047,continuous,fp_spurious_far,19
Track02047,continuous,gt_drum,3563
Track02047,continuous,pred_drum,1590
Track02047,continuous,tp_drum,645
Track02047,continuous,miss_drum,2918
Track02047,continuous,fp_drum,945
Track02047,continuous,tp_pitched,58
Track02047,continuous,tp_pitched_offset_ok,1
Track02047,continuous,tp_pitched_offset_short,11
Track02047,continuous,tp_pitched_offset_long,46
Track02047,continuous,mean_offset_delta_ticks_pitched,-18.0345
Track02047,continuous,mean_duration_ratio_pitched,2.18245
Track02047,continuous,precision,0.185979
Track02047,continuous,recall,0.0579221
Track02047,continuous,f1,0.0883332
Track02047,continuous,mean_onset_delta_ticks,2.72262
Track02047,continuous,mean_offset_delta_ticks,-2.10384
Track02047,continuous,mean_duration_ratio,0.734825
Track02047,reset,n_gt,12137
Track02047,reset,n_pred,33354
Track02047,reset,tp_onset,978
Track02047,reset,tp_offset_ok,915
Track02047,reset,tp_offset_short,56
Track02047,reset,tp_offset_long,7
Track02047,reset,miss_timing_near,1985
Track02047,reset,miss_same_pitch_far,4253
Track02047,reset,miss_octave,75
Track02047,reset,miss_program_swap,38
Track02047,reset,miss_no_candidate,4808
Track02047,reset,fp_timing,12673
Track02047,reset,fp_octave,149
Track02047,reset,fp_program_swap,96
Track02047,reset,fp_spurious_near,19451
Track02047,reset,fp_spurious_far,7
Track02047,reset,gt_drum,3563
Track02047,reset,pred_drum,6404
Track02047,reset,tp_drum,885
Track02047,reset,miss_drum,2678
Track02047,reset,fp_drum,5519
Track02047,reset,tp_pitched,93
Track02047,reset,tp_pitched_offset_ok,30
Track02047,reset,tp_pitched_offset_short,56
Track02047,reset,tp_pitched_offset_long,7
Track02047,reset,mean_offset_delta_ticks_pitched,-36.2151
Track02047,reset,mean_duration_ratio_pitched,0.864393
Track02047,reset,precision,0.0293218
Track02047,reset,recall,0.08058
Track02047,reset,f1,0.0429975
Track02047,reset,mean_onset_delta_ticks,2.25562
Track02047,reset,mean_offset_delta_ticks,-4.62986
Track02047,reset,mean_duration_ratio,0.684655
Track02048,continuous,n_gt,8216
Track02048,continuous,n_pred,1498
Track02048,continuous,tp_onset,43
Track02048,continuous,tp_offset_ok,43
Track02048,continuous,tp_offset_short,0
Track02048,continuous,tp_offset_long,0
Track02048,continuous,miss_timing_near,246
Track02048,continuous,miss_same_pitch_far,50
Track02048,continuous,miss_octave,1
Track02048,continuous,miss_program_swap,2
Track02048,continuous,miss_no_candidate,7874
Track02048,continuous,fp_timing,629
Track02048,continuous,fp_octave,1
Track02048,continuous,fp_program_swap,2
Track02048,continuous,fp_spurious_near,785
Track02048,continuous,fp_spurious_far,38
Track02048,continuous,gt_drum,1319
Track02048,continuous,pred_drum,673
Track02048,continuous,tp_drum,43
Track02048,continuous,miss_drum,1276
Track02048,continuous,fp_drum,630
Track02048,continuous,tp_pitched,0
Track02048,continuous,tp_pitched_offset_ok,0
Track02048,continuous,tp_pitched_offset_short,0
Track02048,continuous,tp_pitched_offset_long,0
Track02048,continuous,mean_offset_delta_ticks_pitched,nan
Track02048,continuous,mean_duration_ratio_pitched,nan
Track02048,continuous,precision,0.0287049
Track02048,continuous,recall,0.00523369
Track02048,continuous,f1,0.0088532
Track02048,continuous,mean_onset_delta_ticks,2.74419
Track02048,continuous,mean_offset_delta_ticks,-0.139535
Track02048,continuous,mean_duration_ratio,0.909091
Track02048,reset,n_gt,8216
Track02048,reset,n_pred,9616
Track02048,reset,tp_onset,95
Track02048,reset,tp_offset_ok,83
Track02048,reset,tp_offset_short,10
Track02048,reset,tp_offset_long,2
Track02048,reset,miss_timing_near,282
Track02048,reset,miss_same_pitch_far,2038
Track02048,reset,miss_octave,27
Track02048,reset,miss_program_swap,9
Track02048,reset,miss_no_candidate,5765
Track02048,reset,fp_timing,4817
Track02048,reset,fp_octave,32
Track02048,reset,fp_program_swap,17
Track02048,reset,fp_spurious_near,4379
Track02048,reset,fp_spurious_far,276
Track02048,reset,gt_drum,1319
Track02048,reset,pred_drum,1928
Track02048,reset,tp_drum,69
Track02048,reset,miss_drum,1250
Track02048,reset,fp_drum,1859
Track02048,reset,tp_pitched,26
Track02048,reset,tp_pitched_offset_ok,14
Track02048,reset,tp_pitched_offset_short,10
Track02048,reset,tp_pitched_offset_long,2
Track02048,reset,mean_offset_delta_ticks_pitched,-9.15385
Track02048,reset,mean_duration_ratio_pitched,0.692632
Track02048,reset,precision,0.00987937
Track02048,reset,recall,0.0115628
Track02048,reset,f1,0.010655
Track02048,reset,mean_onset_delta_ticks,2.13684
Track02048,reset,mean_offset_delta_ticks,-2.37895
Track02048,reset,mean_duration_ratio,0.878558
Track02049,continuous,n_gt,9453
Track02049,continuous,n_pred,26877
Track02049,continuous,tp_onset,1194
Track02049,continuous,tp_offset_ok,1147
Track02049,continuous,tp_offset_short,47
Track02049,continuous,tp_offset_long,0
Track02049,continuous,miss_timing_near,252
Track02049,continuous,miss_same_pitch_far,4
Track02049,continuous,miss_octave,294
Track02049,continuous,miss_program_swap,302
Track02049,continuous,miss_no_candidate,7407
Track02049,continuous,fp_timing,4298
Track02049,continuous,fp_octave,188
Track02049,continuous,fp_program_swap,296
Track02049,continuous,fp_spurious_near,20493
Track02049,continuous,fp_spurious_far,408
Track02049,continuous,gt_drum,2080
Track02049,continuous,pred_drum,8268
Track02049,continuous,tp_drum,1091
Track02049,continuous,miss_drum,989
Track02049,continuous,fp_drum,7177
Track02049,continuous,tp_pitched,103
Track02049,continuous,tp_pitched_offset_ok,56
Track02049,continuous,tp_pitched_offset_short,47
Track02049,continuous,tp_pitched_offset_long,0
Track02049,continuous,mean_offset_delta_ticks_pitched,-9.97087
Track02049,continuous,mean_duration_ratio_pitched,0.480629
Track02049,continuous,precision,0.0444246
Track02049,continuous,recall,0.126309
Track02049,continuous,f1,0.0657308
Track02049,continuous,mean_onset_delta_ticks,2.24623
Track02049,continuous,mean_offset_delta_ticks,-0.948074
Track02049,continuous,mean_duration_ratio,0.967683
Track02049,reset,n_gt,9453
Track02049,reset,n_pred,19977
Track02049,reset,tp_onset,605
Track02049,reset,tp_offset_ok,477
Track02049,reset,tp_offset_short,118
Track02049,reset,tp_offset_long,10
Track02049,reset,miss_timing_near,1058
Track02049,reset,miss_same_pitch_far,3807
Track02049,reset,miss_octave,77
Track02049,reset,miss_program_swap,33
Track02049,reset,miss_no_candidate,3873
Track02049,reset,fp_timing,8181
Track02049,reset,fp_octave,75
Track02049,reset,fp_program_swap,79
Track02049,reset,fp_spurious_near,11037
Track02049,reset,fp_spurious_far,0
Track02049,reset,gt_drum,2080
Track02049,reset,pred_drum,5037
Track02049,reset,tp_drum,422
Track02049,reset,miss_drum,1658
Track02049,reset,fp_drum,4615
Track02049,reset,tp_pitched,183
Track02049,reset,tp_pitched_offset_ok,55
Track02049,reset,tp_pitched_offset_short,118
Track02049,reset,tp_pitched_offset_long,10
Track02049,reset,mean_offset_delta_ticks_pitched,2.38251
Track02049,reset,mean_duration_ratio_pitched,6.55143
Track02049,reset,precision,0.0302848
Track02049,reset,recall,0.0640008
Track02049,reset,f1,0.0411145
Track02049,reset,mean_onset_delta_ticks,2.21653
Track02049,reset,mean_offset_delta_ticks,0.0528926
Track02049,reset,mean_duration_ratio,2.67777
Track02052,continuous,n_gt,5452
Track02052,continuous,n_pred,3553
Track02052,continuous,tp_onset,266
Track02052,continuous,tp_offset_ok,128
Track02052,continuous,tp_offset_short,137
Track02052,continuous,tp_offset_long,1
Track02052,continuous,miss_timing_near,774
Track02052,continuous,miss_same_pitch_far,231
Track02052,continuous,miss_octave,1
Track02052,continuous,miss_program_swap,3
Track02052,continuous,miss_no_candidate,4177
Track02052,continuous,fp_timing,1389
Track02052,continuous,fp_octave,1
Track02052,continuous,fp_program_swap,10
Track02052,continuous,fp_spurious_near,1841
Track02052,continuous,fp_spurious_far,46
Track02052,continuous,gt_drum,1826
Track02052,continuous,pred_drum,2296
Track02052,continuous,tp_drum,264
Track02052,continuous,miss_drum,1562
Track02052,continuous,fp_drum,2032
Track02052,continuous,tp_pitched,2
Track02052,continuous,tp_pitched_offset_ok,0
Track02052,continuous,tp_pitched_offset_short,1
Track02052,continuous,tp_pitched_offset_long,1
Track02052,continuous,mean_offset_delta_ticks_pitched,206.5
Track02052,continuous,mean_duration_ratio_pitched,35.7868
Track02052,continuous,precision,0.0748663
Track02052,continuous,recall,0.0487894
Track02052,continuous,f1,0.0590783
Track02052,continuous,mean_onset_delta_ticks,2.73684
Track02052,continuous,mean_offset_delta_ticks,-8.10526
Track02052,continuous,mean_duration_ratio,0.359817
Track02052,reset,n_gt,5452
Track02052,reset,n_pred,17940
Track02052,reset,tp_onset,367
Track02052,reset,tp_offset_ok,147
Track02052,reset,tp_offset_short,218
Track02052,reset,tp_offset_long,2
Track02052,reset,miss_timing_near,354
Track02052,reset,miss_same_pitch_far,1842
Track02052,reset,miss_octave,20
Track02052,reset,miss_program_swap,21
Track02052,reset,miss_no_candidate,2848
Track02052,reset,fp_timing,10234
Track02052,reset,fp_octave,27
Track02052,reset,fp_program_swap,17
Track02052,reset,fp_spurious_near,7295
Track02052,reset,fp_spurious_far,0
Track02052,reset,gt_drum,1826
Track02052,reset,pred_drum,3933
Track02052,reset,tp_drum,309
Track02052,reset,miss_drum,1517
Track02052,reset,fp_drum,3624
Track02052,reset,tp_pitched,58
Track02052,reset,tp_pitched_offset_ok,10
Track02052,reset,tp_pitched_offset_short,46
Track02052,reset,tp_pitched_offset_long,2
Track02052,reset,mean_offset_delta_ticks_pitched,-44.9828
Track02052,reset,mean_duration_ratio_pitched,0.549412
Track02052,reset,precision,0.0204571
Track02052,reset,recall,0.0673147
Track02052,reset,f1,0.0313782
Track02052,reset,mean_onset_delta_ticks,2.30245
Track02052,reset,mean_offset_delta_ticks,-15.7193
Track02052,reset,mean_duration_ratio,0.17088
Track02053,continuous,n_gt,8157
Track02053,continuous,n_pred,2786
Track02053,continuous,tp_onset,70
Track02053,continuous,tp_offset_ok,70
Track02053,continuous,tp_offset_short,0
Track02053,continuous,tp_offset_long,0
Track02053,continuous,miss_timing_near,641
Track02053,continuous,miss_same_pitch_far,123
Track02053,continuous,miss_octave,4
Track02053,continuous,miss_program_swap,3
Track02053,continuous,miss_no_candidate,7316
Track02053,continuous,fp_timing,1940
Track02053,continuous,fp_octave,0
Track02053,continuous,fp_program_swap,2
Track02053,continuous,fp_spurious_near,756
Track02053,continuous,fp_spurious_far,18
Track02053,continuous,gt_drum,3279
Track02053,continuous,pred_drum,1109
Track02053,continuous,tp_drum,69
Track02053,continuous,miss_drum,3210
Track02053,continuous,fp_drum,1040
Track02053,continuous,tp_pitched,1
Track02053,continuous,tp_pitched_offset_ok,1
Track02053,continuous,tp_pitched_offset_short,0
Track02053,continuous,tp_pitched_offset_long,0
Track02053,continuous,mean_offset_delta_ticks_pitched,-1
Track02053,continuous,mean_duration_ratio_pitched,0.961538
Track02053,continuous,precision,0.0251256
Track02053,continuous,recall,0.00858159
Track02053,continuous,f1,0.0127936
Track02053,continuous,mean_onset_delta_ticks,2.58571
Track02053,continuous,mean_offset_delta_ticks,0.114286
Track02053,continuous,mean_duration_ratio,0.90984
Track02053,reset,n_gt,8157
Track02053,reset,n_pred,17888
Track02053,reset,tp_onset,558
Track02053,reset,tp_offset_ok,530
Track02053,reset,tp_offset_short,27
Track02053,reset,tp_offset_long,1
Track02053,reset,miss_timing_near,726
Track02053,reset,miss_same_pitch_far,3883
Track02053,reset,miss_octave,59
Track02053,reset,miss_program_swap,34
Track02053,reset,miss_no_candidate,2897
Track02053,reset,fp_timing,9198
Track02053,reset,fp_octave,62
Track02053,reset,fp_program_swap,79
Track02053,reset,fp_spurious_near,7861
Track02053,reset,fp_spurious_far,130
Track02053,reset,gt_drum,3279
Track02053,reset,pred_drum,5182
Track02053,reset,tp_drum,494
Track02053,reset,miss_drum,2785
Track02053,reset,fp_drum,4688
Track02053,reset,tp_pitched,64
Track02053,reset,tp_pitched_offset_ok,36
Track02053,reset,tp_pitched_offset_short,27
Track02053,reset,tp_pitched_offset_long,1
Track02053,reset,mean_offset_delta_ticks_pitched,-73.4531
Track02053,reset,mean_duration_ratio_pitched,0.279254
Track02053,reset,precision,0.0311941
Track02053,reset,recall,0.0684075
Track02053,reset,f1,0.0428489
Track02053,reset,mean_onset_delta_ticks,2.49104
Track02053,reset,mean_offset_delta_ticks,-8.5448
Track02053,reset,mean_duration_ratio,0.912609
Track02061,continuous,n_gt,6522
Track02061,continuous,n_pred,7150
Track02061,continuous,tp_onset,41
Track02061,continuous,tp_offset_ok,39
Track02061,continuous,tp_offset_short,2
Track02061,continuous,tp_offset_long,0
Track02061,continuous,miss_timing_near,178
Track02061,continuous,miss_same_pitch_far,1515
Track02061,continuous,miss_octave,6
Track02061,continuous,miss_program_swap,15
Track02061,continuous,miss_no_candidate,4767
Track02061,continuous,fp_timing,1227
Track02061,continuous,fp_octave,2
Track02061,continuous,fp_program_swap,13
Track02061,continuous,fp_spurious_near,3706
Track02061,continuous,fp_spurious_far,2161
Track02061,continuous,gt_drum,837
Track02061,continuous,pred_drum,4981
Track02061,continuous,tp_drum,35
Track02061,continuous,miss_drum,802
Track02061,continuous,fp_drum,4946
Track02061,continuous,tp_pitched,6
Track02061,continuous,tp_pitched_offset_ok,4
Track02061,continuous,tp_pitched_offset_short,2
Track02061,continuous,tp_pitched_offset_long,0
Track02061,continuous,mean_offset_delta_ticks_pitched,-17.8333
Track02061,continuous,mean_duration_ratio_pitched,0.965353
Track02061,continuous,precision,0.00573427
Track02061,continuous,recall,0.00628642
Track02061,continuous,f1,0.00599766
Track02061,continuous,mean_onset_delta_ticks,1.34146
Track02061,continuous,mean_offset_delta_ticks,-4.80488
Track02061,continuous,mean_duration_ratio,0.344061
Track02061,reset,n_gt,6522
Track02061,reset,n_pred,24290
Track02061,reset,tp_onset,193
Track02061,reset,tp_offset_ok,125
Track02061,reset,tp_offset_short,67
Track02061,reset,tp_offset_long,1
Track02061,reset,miss_timing_near,299
Track02061,reset,miss_same_pitch_far,2649
Track02061,reset,miss_octave,43
Track02061,reset,miss_program_swap,22
Track02061,reset,miss_no_candidate,3316
Track02061,reset,fp_timing,10882
Track02061,reset,fp_octave,113
Track02061,reset,fp_program_swap,81
Track02061,reset,fp_spurious_near,12517
Track02061,reset,fp_spurious_far,504
Track02061,reset,gt_drum,837
Track02061,reset,pred_drum,5783
Track02061,reset,tp_drum,109
Track02061,reset,miss_drum,728
Track02061,reset,fp_drum,5674
Track02061,reset,tp_pitched,84
Track02061,reset,tp_pitched_offset_ok,16
Track02061,reset,tp_pitched_offset_short,67
Track02061,reset,tp_pitched_offset_long,1
Track02061,reset,mean_offset_delta_ticks_pitched,-44.2976
Track02061,reset,mean_duration_ratio_pitched,0.584331
Track02061,reset,precision,0.00794566
Track02061,reset,recall,0.0295921
Track02061,reset,f1,0.0125276
Track02061,reset,mean_onset_delta_ticks,2.39896
Track02061,reset,mean_offset_delta_ticks,-21.0415
Track02061,reset,mean_duration_ratio,0.398377
Track02063,continuous,n_gt,5214
Track02063,continuous,n_pred,5738
Track02063,continuous,tp_onset,244
Track02063,continuous,tp_offset_ok,241
Track02063,continuous,tp_offset_short,3
Track02063,continuous,tp_offset_long,0
Track02063,continuous,miss_timing_near,554
Track02063,continuous,miss_same_pitch_far,238
Track02063,continuous,miss_octave,6
Track02063,continuous,miss_program_swap,3
Track02063,continuous,miss_no_candidate,4169
Track02063,continuous,fp_timing,2829
Track02063,continuous,fp_octave,4
Track02063,continuous,fp_program_swap,3
Track02063,continuous,fp_spurious_near,2487
Track02063,continuous,fp_spurious_far,171
Track02063,continuous,gt_drum,1363
Track02063,continuous,pred_drum,3516
Track02063,continuous,tp_drum,240
Track02063,continuous,miss_drum,1123
Track02063,continuous,fp_drum,3276
Track02063,continuous,tp_pitched,4
Track02063,continuous,tp_pitched_offset_ok,1
Track02063,continuous,tp_pitched_offset_short,3
Track02063,continuous,tp_pitched_offset_long,0
Track02063,continuous,mean_offset_delta_ticks_pitched,-73
Track02063,continuous,mean_duration_ratio_pitched,0.245564
Track02063,continuous,precision,0.0425235
Track02063,continuous,recall,0.0467971
Track02063,continuous,f1,0.0445581
Track02063,continuous,mean_onset_delta_ticks,2.77049
Track02063,continuous,mean_offset_delta_ticks,-3.96311
Track02063,continuous,mean_duration_ratio,0.249306
Track02063,reset,n_gt,5214
Track02063,reset,n_pred,33988
Track02063,reset,tp_onset,451
Track02063,reset,tp_offset_ok,418
Track02063,reset,tp_offset_short,33
Track02063,reset,tp_offset_long,0
Track02063,reset,miss_timing_near,330
Track02063,reset,miss_same_pitch_far,1534
Track02063,reset,miss_octave,67
Track02063,reset,miss_program_swap,19
Track02063,reset,miss_no_candidate,2813
Track02063,reset,fp_timing,19646
Track02063,reset,fp_octave,40
Track02063,reset,fp_program_swap,17
Track02063,reset,fp_spurious_near,13322
Track02063,reset,fp_spurious_far,512
Track02063,reset,gt_drum,1363
Track02063,reset,pred_drum,8253
Track02063,reset,tp_drum,413
Track02063,reset,miss_drum,950
Track02063,reset,fp_drum,7840
Track02063,reset,tp_pitched,38
Track02063,reset,tp_pitched_offset_ok,5
Track02063,reset,tp_pitched_offset_short,33
Track02063,reset,tp_pitched_offset_long,0
Track02063,reset,mean_offset_delta_ticks_pitched,-125.316
Track02063,reset,mean_duration_ratio_pitched,0.200006
Track02063,reset,precision,0.0132694
Track02063,reset,recall,0.0864979
Track02063,reset,f1,0.023009
Track02063,reset,mean_onset_delta_ticks,2.43902
Track02063,reset,mean_offset_delta_ticks,-13.2129
Track02063,reset,mean_duration_ratio,0.263904
Track02070,continuous,n_gt,4505
Track02070,continuous,n_pred,2409
Track02070,continuous,tp_onset,66
Track02070,continuous,tp_offset_ok,66
Track02070,continuous,tp_offset_short,0
Track02070,continuous,tp_offset_long,0
Track02070,continuous,miss_timing_near,546
Track02070,continuous,miss_same_pitch_far,15
Track02070,continuous,miss_octave,8
Track02070,continuous,miss_program_swap,6
Track02070,continuous,miss_no_candidate,3864
Track02070,continuous,fp_timing,902
Track02070,continuous,fp_octave,7
Track02070,continuous,fp_program_swap,5
Track02070,continuous,fp_spurious_near,1359
Track02070,continuous,fp_spurious_far,70
Track02070,continuous,gt_drum,1778
Track02070,continuous,pred_drum,968
Track02070,continuous,tp_drum,66
Track02070,continuous,miss_drum,1712
Track02070,continuous,fp_drum,902
Track02070,continuous,tp_pitched,0
Track02070,continuous,tp_pitched_offset_ok,0
Track02070,continuous,tp_pitched_offset_short,0
Track02070,continuous,tp_pitched_offset_long,0
Track02070,continuous,mean_offset_delta_ticks_pitched,nan
Track02070,continuous,mean_duration_ratio_pitched,nan
Track02070,continuous,precision,0.0273973
Track02070,continuous,recall,0.0146504
Track02070,continuous,f1,0.0190917
Track02070,continuous,mean_onset_delta_ticks,2.63636
Track02070,continuous,mean_offset_delta_ticks,-2
Track02070,continuous,mean_duration_ratio,0.362718
Track02070,reset,n_gt,4505
Track02070,reset,n_pred,18189
Track02070,reset,tp_onset,267
Track02070,reset,tp_offset_ok,256
Track02070,reset,tp_offset_short,9
Track02070,reset,tp_offset_long,2
Track02070,reset,miss_timing_near,261
Track02070,reset,miss_same_pitch_far,1705
Track02070,reset,miss_octave,33
Track02070,reset,miss_program_swap,24
Track02070,reset,miss_no_candidate,2215
Track02070,reset,fp_timing,5018
Track02070,reset,fp_octave,26
Track02070,reset,fp_program_swap,72
Track02070,reset,fp_spurious_near,12717
Track02070,reset,fp_spurious_far,89
Track02070,reset,gt_drum,1778
Track02070,reset,pred_drum,4668
Track02070,reset,tp_drum,255
Track02070,reset,miss_drum,1523
Track02070,reset,fp_drum,4413
Track02070,reset,tp_pitched,12
Track02070,reset,tp_pitched_offset_ok,1
Track02070,reset,tp_pitched_offset_short,9
Track02070,reset,tp_pitched_offset_long,2
Track02070,reset,mean_offset_delta_ticks_pitched,22.5833
Track02070,reset,mean_duration_ratio_pitched,2.94191
Track02070,reset,precision,0.0146792
Track02070,reset,recall,0.0592675
Track02070,reset,f1,0.0235304
Track02070,reset,mean_onset_delta_ticks,2.28839
Track02070,reset,mean_offset_delta_ticks,-0.764045
Track02070,reset,mean_duration_ratio,0.521081
Track02074,continuous,n_gt,7597
Track02074,continuous,n_pred,2890
Track02074,continuous,tp_onset,168
Track02074,continuous,tp_offset_ok,168
Track02074,continuous,tp_offset_short,0
Track02074,continuous,tp_offset_long,0
Track02074,continuous,miss_timing_near,793
Track02074,continuous,miss_same_pitch_far,686
Track02074,continuous,miss_octave,13
Track02074,continuous,miss_program_swap,14
Track02074,continuous,miss_no_candidate,5923
Track02074,continuous,fp_timing,432
Track02074,continuous,fp_octave,11
Track02074,continuous,fp_program_swap,14
Track02074,continuous,fp_spurious_near,2260
Track02074,continuous,fp_spurious_far,5
Track02074,continuous,gt_drum,3473
Track02074,continuous,pred_drum,1156
Track02074,continuous,tp_drum,168
Track02074,continuous,miss_drum,3305
Track02074,continuous,fp_drum,988
Track02074,continuous,tp_pitched,0
Track02074,continuous,tp_pitched_offset_ok,0
Track02074,continuous,tp_pitched_offset_short,0
Track02074,continuous,tp_pitched_offset_long,0
Track02074,continuous,mean_offset_delta_ticks_pitched,nan
Track02074,continuous,mean_duration_ratio_pitched,nan
Track02074,continuous,precision,0.0581315
Track02074,continuous,recall,0.022114
Track02074,continuous,f1,0.0320397
Track02074,continuous,mean_onset_delta_ticks,2.69643
Track02074,continuous,mean_offset_delta_ticks,-1.72024
Track02074,continuous,mean_duration_ratio,0.294012
Track02074,reset,n_gt,7597
